Node,VRF,Network,Next_Hop,Next_Hop_IP,Next_Hop_Interface,Protocol,Metric,Admin_Distance,Tag
gothenburg,default,10.0.0.143/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
gothenburg,default,10.0.0.172/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
gothenburg,default,10.0.0.172/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
graz,default,10.0.0.30/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
graz,default,10.0.0.31/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
graz,default,10.0.1.28/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
graz,default,10.0.1.28/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
grenoble,default,10.0.1.4/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
grenoble,default,10.0.1.4/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
hamburg,default,10.0.0.8/31,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,connected,0,0,
hamburg,default,10.0.0.9/32,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,local,0,0,
hamburg,default,10.0.0.56/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
hamburg,default,10.0.0.57/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
hamburg,default,10.0.0.144/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
hamburg,default,10.0.0.145/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
hamburg,default,10.0.0.150/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
hamburg,default,10.0.0.150/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
hamburg,default,10.0.0.152/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
hamburg,default,10.0.0.152/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
hamburg,default,10.0.0.154/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
hamburg,default,10.0.0.154/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
hamburg,default,10.0.0.156/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
hamburg,default,10.0.0.156/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
hannover,default,10.0.0.56/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
hannover,default,10.0.0.56/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
hannover,default,10.0.0.58/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
hannover,default,10.0.0.58/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
helsinki,default,10.0.0.168/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
helsinki,default,10.0.0.169/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
hilversum,default,10.0.1.74/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
hilversum,default,10.0.1.75/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
hilversum,default,10.0.1.78/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
hilversum,default,10.0.1.78/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
hoofddorp,default,10.0.0.54/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
hoofddorp,default,10.0.0.55/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
hoofddorp,default,10.0.1.80/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
hoofddorp,default,10.0.1.80/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
innsbruck,default,10.0.1.32/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
innsbruck,default,10.0.1.33/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
karlsruhe,default,10.0.0.42/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
karlsruhe,default,10.0.0.43/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
karlsruhe,default,10.0.0.92/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
karlsruhe,default,10.0.0.92/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
karlsruhe,default,10.0.0.94/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
karlsruhe,default,10.0.0.94/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
klagenfurt,default,10.0.1.28/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
klagenfurt,default,10.0.1.29/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
kolding,default,10.0.0.154/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
kolding,default,10.0.0.155/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
kolding,default,10.0.0.158/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
kolding,default,10.0.0.159/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
kortnijk,default,10.0.1.60/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
kortnijk,default,10.0.1.60/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
krakov,default,10.0.0.20/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
krakov,default,10.0.0.20/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
krakov,default,10.0.0.22/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
krakov,default,10.0.0.22/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
lausanne,default,10.0.0.110/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
lausanne,default,10.0.0.110/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
lausanne,default,10.0.0.112/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
lausanne,default,10.0.0.112/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
leipzig,default,10.0.0.12/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
leipzig,default,10.0.0.12/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
leipzig,default,10.0.0.14/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
leipzig,default,10.0.0.14/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
leuven,default,10.0.0.128/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
leuven,default,10.0.0.128/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
liege,default,10.0.0.122/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
liege,default,10.0.0.122/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
lille,default,10.0.0.180/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
lille,default,10.0.0.181/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
lille,default,10.0.0.232/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
lille,default,10.0.0.233/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
lille,default,10.0.1.58/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
lille,default,10.0.1.58/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
linz,default,10.0.0.0/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
linz,default,10.0.0.0/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
linz,default,10.0.0.2/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
linz,default,10.0.0.2/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
linz,default,10.0.0.4/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
linz,default,10.0.0.4/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
lisbon,default,10.0.0.72/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
lisbon,default,10.0.0.73/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
lisbon,default,10.0.0.76/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
lisbon,default,10.0.0.77/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
lisbon,default,10.0.0.78/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
lisbon,default,10.0.0.78/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
livorno,default,10.0.0.200/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
livorno,default,10.0.0.200/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
london,default,10.0.0.88/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
london,default,10.0.0.89/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
london,default,10.0.0.162/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
london,default,10.0.0.163/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
london,default,10.0.0.166/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
london,default,10.0.0.167/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
london,default,10.0.0.182/31,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,connected,0,0,
london,default,10.0.0.183/32,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,local,0,0,
london,default,10.0.0.222/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
london,default,10.0.0.223/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
london,default,10.0.0.226/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
london,default,10.0.0.227/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
london,default,10.0.1.20/31,interface FastEthernet3/1,AUTO/NONE(-1l),FastEthernet3/1,connected,0,0,
london,default,10.0.1.21/32,interface FastEthernet3/1,AUTO/NONE(-1l),FastEthernet3/1,local,0,0,
london,default,10.0.1.94/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
london,default,10.0.1.94/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
lucerne,default,10.0.0.186/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
lucerne,default,10.0.0.186/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
lucerne,default,10.0.0.188/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
lucerne,default,10.0.0.188/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
lugano,default,10.0.0.188/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
lugano,default,10.0.0.189/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
lugano,default,10.0.0.192/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
lugano,default,10.0.0.193/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
luxembourg,default,10.0.0.132/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
luxembourg,default,10.0.0.132/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
lyon,default,10.0.1.0/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
lyon,default,10.0.1.1/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
lyon,default,10.0.1.4/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
lyon,default,10.0.1.5/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
lyon,default,10.0.1.68/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
lyon,default,10.0.1.68/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
lyon,default,10.0.1.70/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
lyon,default,10.0.1.70/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
lyon,default,10.0.1.72/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
lyon,default,10.0.1.72/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
madrid,default,10.0.0.78/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
madrid,default,10.0.0.79/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
madrid,default,10.0.0.246/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
madrid,default,10.0.0.247/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
madrid,default,10.0.1.10/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
madrid,default,10.0.1.11/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
madrid,default,128.0.0.0/24,ip 10.0.1.10,10.0.1.10,dynamic,bgp,0,20,
magdemburg,default,10.0.0.174/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
magdemburg,default,10.0.0.175/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
malmo,default,10.0.0.146/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
malmo,default,10.0.0.147/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
manchester,default,10.0.0.226/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
manchester,default,10.0.0.226/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
manchester,default,10.0.0.228/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
manchester,default,10.0.0.228/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
mannheim,default,10.0.0.40/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
mannheim,default,10.0.0.40/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
mannheim,default,10.0.0.42/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
mannheim,default,10.0.0.42/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
marseille,default,10.0.0.252/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
marseille,default,10.0.0.252/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
marseille,default,10.0.0.254/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
marseille,default,10.0.0.254/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
marseille,default,10.0.1.0/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
marseille,default,10.0.1.0/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
marseille,default,10.0.1.2/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
marseille,default,10.0.1.2/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
milan,default,10.0.0.194/31,interface FastEthernet4/1,AUTO/NONE(-1l),FastEthernet4/1,connected,0,0,
milan,default,10.0.0.195/32,interface FastEthernet4/1,AUTO/NONE(-1l),FastEthernet4/1,local,0,0,
milan,default,10.0.0.196/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
milan,default,10.0.0.197/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
milan,default,10.0.0.200/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
milan,default,10.0.0.201/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
milan,default,10.0.0.206/31,interface FastEthernet5/1,AUTO/NONE(-1l),FastEthernet5/1,connected,0,0,
milan,default,10.0.0.207/32,interface FastEthernet5/1,AUTO/NONE(-1l),FastEthernet5/1,local,0,0,
milan,default,10.0.0.208/31,interface FastEthernet4/0,AUTO/NONE(-1l),FastEthernet4/0,connected,0,0,
milan,default,10.0.0.209/32,interface FastEthernet4/0,AUTO/NONE(-1l),FastEthernet4/0,local,0,0,
milan,default,10.0.0.210/31,interface FastEthernet8/0,AUTO/NONE(-1l),FastEthernet8/0,connected,0,0,
milan,default,10.0.0.211/32,interface FastEthernet8/0,AUTO/NONE(-1l),FastEthernet8/0,local,0,0,
milan,default,10.0.0.212/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
milan,default,10.0.0.213/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
milan,default,10.0.1.12/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
milan,default,10.0.1.13/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
milan,default,10.0.1.14/31,interface FastEthernet3/1,AUTO/NONE(-1l),FastEthernet3/1,connected,0,0,
milan,default,10.0.1.15/32,interface FastEthernet3/1,AUTO/NONE(-1l),FastEthernet3/1,local,0,0,
milan,default,10.0.1.16/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
milan,default,10.0.1.17/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
milan,default,10.0.1.26/31,interface FastEthernet6/1,AUTO/NONE(-1l),FastEthernet6/1,connected,0,0,
milan,default,10.0.1.27/32,interface FastEthernet6/1,AUTO/NONE(-1l),FastEthernet6/1,local,0,0,
milan,default,10.0.1.36/31,interface FastEthernet6/0,AUTO/NONE(-1l),FastEthernet6/0,connected,0,0,
milan,default,10.0.1.37/32,interface FastEthernet6/0,AUTO/NONE(-1l),FastEthernet6/0,local,0,0,
milan,default,10.0.1.42/31,interface FastEthernet5/0,AUTO/NONE(-1l),FastEthernet5/0,connected,0,0,
milan,default,10.0.1.43/32,interface FastEthernet5/0,AUTO/NONE(-1l),FastEthernet5/0,local,0,0,
milan,default,10.0.1.48/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
milan,default,10.0.1.49/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
milan,default,10.0.1.50/31,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,connected,0,0,
milan,default,10.0.1.51/32,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,local,0,0,
milan,default,10.0.1.54/31,interface FastEthernet7/0,AUTO/NONE(-1l),FastEthernet7/0,connected,0,0,
milan,default,10.0.1.55/32,interface FastEthernet7/0,AUTO/NONE(-1l),FastEthernet7/0,local,0,0,
milan,default,10.0.1.56/31,interface FastEthernet8/1,AUTO/NONE(-1l),FastEthernet8/1,connected,0,0,
milan,default,10.0.1.57/32,interface FastEthernet8/1,AUTO/NONE(-1l),FastEthernet8/1,local,0,0,
milan,default,10.0.1.88/31,interface FastEthernet7/1,AUTO/NONE(-1l),FastEthernet7/1,connected,0,0,
milan,default,10.0.1.89/32,interface FastEthernet7/1,AUTO/NONE(-1l),FastEthernet7/1,local,0,0,
modena,default,10.0.1.38/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
modena,default,10.0.1.38/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
modena,default,10.0.1.40/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
modena,default,10.0.1.40/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
mons,default,10.0.0.126/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
mons,default,10.0.0.126/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
montpellier,default,10.0.0.242/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
montpellier,default,10.0.0.243/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
montpellier,default,10.0.1.2/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
montpellier,default,10.0.1.3/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
monza,default,10.0.1.50/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
monza,default,10.0.1.50/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
munich,default,10.0.0.26/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
munich,default,10.0.0.27/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
munich,default,10.0.0.28/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
munich,default,10.0.0.29/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
munich,default,10.0.0.38/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
munich,default,10.0.0.39/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
munich,default,10.0.0.44/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
munich,default,10.0.0.44/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
nantes,default,10.0.1.6/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nantes,default,10.0.1.7/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nantes,default,10.0.1.66/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nantes,default,10.0.1.66/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
napoli,default,10.0.0.250/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
napoli,default,10.0.0.251/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
neuss,default,10.0.0.64/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
neuss,default,10.0.0.65/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
newark,default,10.0.0.160/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
newark,default,10.0.0.160/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
newark,default,10.0.0.162/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
newark,default,10.0.0.162/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
newark,default,10.0.0.164/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
newark,default,10.0.0.164/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
newttyork,default,10.0.0.164/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
newttyork,default,10.0.0.165/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
newttyork,default,10.0.0.166/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
newttyork,default,10.0.0.166/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nice,default,10.0.0.252/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nice,default,10.0.0.253/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid60,default,10.0.0.58/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nodeid60,default,10.0.0.59/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
nodeid60,default,10.0.0.174/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
nodeid60,default,10.0.0.174/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
nodeid60,default,10.0.0.176/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nodeid60,default,10.0.0.176/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid62,default,10.0.0.180/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nodeid62,default,10.0.0.180/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid62,default,10.0.0.182/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nodeid62,default,10.0.0.182/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
