Node,VRF,Network,Next_Hop,Next_Hop_IP,Next_Hop_Interface,Protocol,Metric,Admin_Distance,Tag
nbttmottittrana,default,10.0.0.58/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nbttmottittrana,default,10.0.0.60/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
nbttmottittrana,default,10.0.0.60/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
nordunetttkobenhavn,default,10.0.0.30/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nordunetttkobenhavn,default,10.0.0.31/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nordunetttstockholm,default,10.0.0.134/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nordunetttstockholm,default,10.0.0.134/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nordunetttstockholmid58,default,10.0.0.20/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nordunetttstockholmid58,default,10.0.0.21/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
ntnutthovedbygget,default,10.0.0.36/31,interface FastEthernet3/1,AUTO/NONE(-1l),FastEthernet3/1,connected,0,0,
ntnutthovedbygget,default,10.0.0.37/32,interface FastEthernet3/1,AUTO/NONE(-1l),FastEthernet3/1,local,0,0,
ntnutthovedbygget,default,10.0.0.70/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
ntnutthovedbygget,default,10.0.0.71/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
ntnutthovedbygget,default,10.0.0.94/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
ntnutthovedbygget,default,10.0.0.95/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
ntnutthovedbygget,default,10.0.0.118/31,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,connected,0,0,
ntnutthovedbygget,default,10.0.0.119/32,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,local,0,0,
ntnutthovedbygget,default,10.0.0.124/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
ntnutthovedbygget,default,10.0.0.125/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
ntnutthovedbygget,default,10.0.0.132/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
ntnutthovedbygget,default,10.0.0.133/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
ntnutthovedbygget,default,10.0.0.182/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
ntnutthovedbygget,default,10.0.0.182/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
ntnutthovedbygget,default,10.0.0.184/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
ntnutthovedbygget,default,10.0.0.184/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
ntnutthovedbygget,default,128.0.0.0/24,ip 10.0.0.183,10.0.0.183,dynamic,bgp,0,20,
ntnuttrealfagbygget,default,10.0.0.22/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
ntnuttrealfagbygget,default,10.0.0.23/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
ntnuttrealfagbygget,default,10.0.0.60/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
ntnuttrealfagbygget,default,10.0.0.61/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
ntnuttrealfagbygget,default,10.0.0.144/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
ntnuttrealfagbygget,default,10.0.0.145/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
ntnuttrealfagbygget,default,10.0.0.158/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
ntnuttrealfagbygget,default,10.0.0.159/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
ntnuttrealfagbygget,default,10.0.0.182/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
ntnuttrealfagbygget,default,10.0.0.183/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
ntnuttrealfagbygget,default,10.0.0.186/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
ntnuttrealfagbygget,default,10.0.0.186/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
ntnuttrealfagbygget,default,128.0.0.0/24,ip 10.0.0.144,10.0.0.144,dynamic,bgp,0,20,
nyalesund,default,10.0.0.140/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nyalesund,default,10.0.0.140/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
peerhingttstjordal_0,default,10.0.0.146/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
peerhingttstjordal_0,default,10.0.0.147/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
peerhingttstjordal_0,default,128.0.0.0/24,interface Loopback0,AUTO/NONE(-1l),Loopback0,connected,0,0,
peerhingttstjordal_0,default,128.0.0.1/32,interface Loopback0,AUTO/NONE(-1l),Loopback0,local,0,0,
sa_shttkautokeino,default,10.0.0.84/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
sa_shttkautokeino,default,10.0.0.85/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
sa_shttkautokeino,default,10.0.0.136/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
sa_shttkautokeino,default,10.0.0.136/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
stockholm,default,10.0.0.12/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
stockholm,default,10.0.0.13/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
stockholm,default,10.0.0.68/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
stockholm,default,10.0.0.69/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
stockholm,default,10.0.0.134/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
stockholm,default,10.0.0.135/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uiattgrimstad,default,10.0.0.160/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uiattgrimstad,default,10.0.0.161/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uiattgrimstad,default,10.0.0.162/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uiattgrimstad,default,10.0.0.162/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uiattkristiansand,default,10.0.0.32/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uiattkristiansand,default,10.0.0.33/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uiattkristiansand,default,10.0.0.106/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uiattkristiansand,default,10.0.0.107/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uiattkristiansand,default,10.0.0.160/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uiattkristiansand,default,10.0.0.160/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uibttbt,default,10.0.0.10/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uibttbt,default,10.0.0.11/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uibttbt,default,10.0.0.108/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uibttbt,default,10.0.0.109/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uibttbt,default,10.0.0.114/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uibttbt,default,10.0.0.115/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uibtthoyteklogibygget,default,10.0.0.34/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
uibtthoyteklogibygget,default,10.0.0.35/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
uibtthoyteklogibygget,default,10.0.0.96/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uibtthoyteklogibygget,default,10.0.0.97/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uibtthoyteklogibygget,default,10.0.0.112/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uibtthoyteklogibygget,default,10.0.0.113/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uibtthoyteklogibygget,default,10.0.0.114/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
uibtthoyteklogibygget,default,10.0.0.114/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
uibtthoyteklogibygget,default,10.0.0.116/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uibtthoyteklogibygget,default,10.0.0.116/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uibtthoyteklogibygget,default,10.0.0.118/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
uibtthoyteklogibygget,default,10.0.0.118/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
uio,default,10.0.0.0/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
uio,default,10.0.0.0/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
uio,default,10.0.0.2/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
uio,default,10.0.0.2/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
uio,default,10.0.0.4/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uio,default,10.0.0.4/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uio,default,10.0.0.6/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uio,default,10.0.0.6/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uio,default,10.0.0.8/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uio,default,10.0.0.8/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uio,default,10.0.0.10/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
uio,default,10.0.0.10/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
uioid1,default,10.0.0.0/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
uioid1,default,10.0.0.1/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
uioid1,default,10.0.0.12/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
uioid1,default,10.0.0.12/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
uioid1,default,10.0.0.14/31,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,connected,0,0,
uioid1,default,10.0.0.14/32,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,local,0,0,
uioid1,default,10.0.0.16/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
uioid1,default,10.0.0.16/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
uioid1,default,10.0.0.18/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uioid1,default,10.0.0.18/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uioid1,default,10.0.0.20/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uioid1,default,10.0.0.20/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uioid1,default,10.0.0.22/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uioid1,default,10.0.0.22/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uiottstttolavsplasstt5,default,10.0.0.2/31,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,connected,0,0,
uiottstttolavsplasstt5,default,10.0.0.3/32,interface FastEthernet3/0,AUTO/NONE(-1l),FastEthernet3/0,local,0,0,
uiottstttolavsplasstt5,default,10.0.0.14/31,interface FastEthernet3/1,AUTO/NONE(-1l),FastEthernet3/1,connected,0,0,
uiottstttolavsplasstt5,default,10.0.0.15/32,interface FastEthernet3/1,AUTO/NONE(-1l),FastEthernet3/1,local,0,0,
uiottstttolavsplasstt5,default,10.0.0.24/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uiottstttolavsplasstt5,default,10.0.0.25/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uiottstttolavsplasstt5,default,10.0.0.28/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uiottstttolavsplasstt5,default,10.0.0.28/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uiottstttolavsplasstt5,default,10.0.0.30/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uiottstttolavsplasstt5,default,10.0.0.30/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uiottstttolavsplasstt5,default,10.0.0.32/31,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,connected,0,0,
uiottstttolavsplasstt5,default,10.0.0.32/32,interface FastEthernet2/0,AUTO/NONE(-1l),FastEthernet2/0,local,0,0,
uiottstttolavsplasstt5,default,10.0.0.34/31,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,connected,0,0,
uiottstttolavsplasstt5,default,10.0.0.34/32,interface FastEthernet2/1,AUTO/NONE(-1l),FastEthernet2/1,local,0,0,
uiottstttolavsplasstt5,default,10.0.0.36/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
uiottstttolavsplasstt5,default,10.0.0.36/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
uisttstavanger,default,10.0.0.102/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
uisttstavanger,default,10.0.0.102/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
uisttstavanger,default,10.0.0.104/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uisttstavanger,default,10.0.0.104/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uisttstavanger,default,10.0.0.106/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uisttstavanger,default,10.0.0.106/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uisttstavanger,default,10.0.0.108/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uisttstavanger,default,10.0.0.108/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uito,default,10.0.0.76/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uito,default,10.0.0.77/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uito,default,10.0.0.88/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uito,default,10.0.0.88/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uito,default,10.0.0.90/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uito,default,10.0.0.90/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uitoid43,default,10.0.0.80/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uitoid43,default,10.0.0.81/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uitoid43,default,10.0.0.90/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
uitoid43,default,10.0.0.91/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
uitoid43,default,10.0.0.156/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uitoid43,default,10.0.0.156/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uitoid43,default,10.0.0.158/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uitoid43,default,10.0.0.158/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uitottkarasjok,default,10.0.0.84/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uitottkarasjok,default,10.0.0.84/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uitottkarasjok,default,10.0.0.86/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uitottkarasjok,default,10.0.0.86/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
umbttas,default,10.0.0.6/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
umbttas,default,10.0.0.7/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
umbttas,default,10.0.0.166/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
umbttas,default,10.0.0.166/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
unikttkjeller,default,10.0.0.16/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
unikttkjeller,default,10.0.0.17/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
unikttkjeller,default,10.0.0.46/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
unikttkjeller,default,10.0.0.46/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
uninettttteknobyen,default,10.0.0.150/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
uninettttteknobyen,default,10.0.0.151/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
uninettttteknobyen,default,10.0.0.184/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
uninettttteknobyen,default,10.0.0.185/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
uninettttteknobyen,default,10.0.0.186/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
uninettttteknobyen,default,10.0.0.187/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
uninettttteknobyen,default,10.0.0.188/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
uninettttteknobyen,default,10.0.0.188/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
unisttsvalbard,default,10.0.0.78/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
unisttsvalbard,default,10.0.0.79/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
unisttsvalbard,default,10.0.0.140/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
unisttsvalbard,default,10.0.0.141/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
vethsttsandnes,default,10.0.0.102/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
vethsttsandnes,default,10.0.0.103/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
