Interface,Access_VLAN,Active,Admin_Up,All_Prefixes,Allowed_VLANs,Auto_State_VLAN,Bandwidth,Blacklisted,Channel_Group,Channel_Group_Members,DHCP_Relay_Addresses,Declared_Names,Description,Encapsulation_VLAN,HSRP_Groups,HSRP_Version,Inactive_Reason,Incoming_Filter_Name,MLAG_ID,MTU,Native_VLAN,Outgoing_Filter_Name,PBR_Policy_Name,Primary_Address,Primary_Network,Proxy_ARP,Rip_Enabled,Rip_Passive,Spanning_Tree_Portfast,Speed,Switchport,Switchport_Mode,Switchport_Trunk_Encapsulation,VRF,VRRP_Groups,Zone_Name
nodeid44[FastEthernet0/1],,True,True,['10.0.0.111/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID32""",,[],,,,,1500,,,,10.0.0.111/31,10.0.0.110/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid44[FastEthernet1/0],,True,True,['10.0.0.140/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID45""",,[],,,,,1500,,,,10.0.0.140/31,10.0.0.140/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid44[FastEthernet1/1],,True,True,['10.0.0.138/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To NodeID59""",,[],,,,,1500,,,,10.0.0.138/31,10.0.0.138/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid45[FastEthernet0/0],,True,True,['10.0.0.103/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bahamas""",,[],,,,,1500,,,,10.0.0.103/31,10.0.0.102/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid45[FastEthernet0/1],,True,True,['10.0.0.117/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID33""",,[],,,,,1500,,,,10.0.0.117/31,10.0.0.116/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid45[FastEthernet1/0],,True,True,['10.0.0.141/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID44""",,[],,,,,1500,,,,10.0.0.141/31,10.0.0.140/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid45[FastEthernet1/1],,True,True,['10.0.0.142/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To NodeID49""",,[],,,,,1500,,,,10.0.0.142/31,10.0.0.142/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid46[FastEthernet0/0],,True,True,['10.0.0.137/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To CaymanTTIslands""",,[],,,,,1500,,,,10.0.0.137/31,10.0.0.136/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid46[FastEthernet0/1],,True,True,['10.0.0.99/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID29""",,[],,,,,1500,,,,10.0.0.99/31,10.0.0.98/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid46[FastEthernet1/0],,True,True,['10.0.0.43/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID9""",,[],,,,,1500,,,,10.0.0.43/31,10.0.0.42/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid49[FastEthernet0/0],,True,True,['10.0.0.105/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID31""",,[],,,,,1500,,,,10.0.0.105/31,10.0.0.104/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid49[FastEthernet0/1],,True,True,['10.0.0.113/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID33""",,[],,,,,1500,,,,10.0.0.113/31,10.0.0.112/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid49[FastEthernet1/0],,True,True,['10.0.0.143/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID45""",,[],,,,,1500,,,,10.0.0.143/31,10.0.0.142/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid50[FastEthernet0/0],,True,True,['10.0.0.37/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID8""",,[],,,,,1500,,,,10.0.0.37/31,10.0.0.36/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid50[FastEthernet0/1],,True,True,['10.0.0.148/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To PuertoTTRico""",,[],,,,,1500,,,,10.0.0.148/31,10.0.0.148/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid50[FastEthernet1/0],,True,True,['10.0.0.150/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To StTTCroix""",,[],,,,,1500,,,,10.0.0.150/31,10.0.0.150/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid56[FastEthernet0/0],,True,True,['10.0.0.153/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To DominicanTTRepublic""",,[],,,,,1500,,,,10.0.0.153/31,10.0.0.152/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid56[FastEthernet0/1],,True,True,['10.0.0.154/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To PuertoTTRico""",,[],,,,,1500,,,,10.0.0.154/31,10.0.0.154/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid58[FastEthernet0/0],,True,True,['10.0.0.63/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID17""",,[],,,,,1500,,,,10.0.0.63/31,10.0.0.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid58[FastEthernet0/1],,True,True,['10.0.0.156/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID59""",,[],,,,,1500,,,,10.0.0.156/31,10.0.0.156/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid59[FastEthernet0/0],,True,True,['10.0.0.101/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bahamas""",,[],,,,,1500,,,,10.0.0.101/31,10.0.0.100/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid59[FastEthernet0/1],,True,True,['10.0.0.109/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID32""",,[],,,,,1500,,,,10.0.0.109/31,10.0.0.108/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid59[FastEthernet1/0],,True,True,['10.0.0.139/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID44""",,[],,,,,1500,,,,10.0.0.139/31,10.0.0.138/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid59[FastEthernet1/1],,True,True,['10.0.0.157/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To NodeID58""",,[],,,,,1500,,,,10.0.0.157/31,10.0.0.156/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid60[FastEthernet0/0],,True,True,['10.0.0.158/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Honduras""",,[],,,,,1500,,,,10.0.0.158/31,10.0.0.158/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid60[FastEthernet0/1],,True,True,['10.0.0.160/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID69""",,[],,,,,1500,,,,10.0.0.160/31,10.0.0.160/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid62[FastEthernet0/0],,True,True,['10.0.0.164/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID63""",,[],,,,,1500,,,,10.0.0.164/31,10.0.0.164/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid63[FastEthernet0/0],,True,True,['10.0.0.166/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To ElTTSalvador""",,[],,,,,1500,,,,10.0.0.166/31,10.0.0.166/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid63[FastEthernet0/1],,True,True,['10.0.0.168/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Guatemala""",,[],,,,,1500,,,,10.0.0.168/31,10.0.0.168/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid63[FastEthernet1/0],,True,True,['10.0.0.165/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID62""",,[],,,,,1500,,,,10.0.0.165/31,10.0.0.164/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid67[FastEthernet0/0],,True,True,['10.0.0.170/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Honduras""",,[],,,,,1500,,,,10.0.0.170/31,10.0.0.170/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid67[FastEthernet0/1],,True,True,['10.0.0.95/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID28""",,[],,,,,1500,,,,10.0.0.95/31,10.0.0.94/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid67[FastEthernet1/0],,True,True,['10.0.0.97/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID29""",,[],,,,,1500,,,,10.0.0.97/31,10.0.0.96/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid69[FastEthernet0/0],,True,True,['10.0.0.163/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Nicaragua""",,[],,,,,1500,,,,10.0.0.163/31,10.0.0.162/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid69[FastEthernet0/1],,True,True,['10.0.0.161/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID60""",,[],,,,,1500,,,,10.0.0.161/31,10.0.0.160/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid7[FastEthernet0/0],,True,True,['10.0.0.11/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID1""",,[],,,,,1500,,,,10.0.0.11/31,10.0.0.10/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid7[FastEthernet0/1],,True,True,['10.0.0.25/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Venezuela""",,[],,,,,1500,,,,10.0.0.25/31,10.0.0.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid8[FastEthernet0/0],,True,True,['10.0.0.36/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID50""",,[],,,,,1500,,,,10.0.0.36/31,10.0.0.36/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid8[FastEthernet0/1],,True,True,['10.0.0.38/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To StTTCroix""",,[],,,,,1500,,,,10.0.0.38/31,10.0.0.38/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid8[FastEthernet1/0],,True,True,['10.0.0.34/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To StTTMartin""",,[],,,,,1500,,,,10.0.0.34/31,10.0.0.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid9[FastEthernet0/0],,True,True,['10.0.0.13/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To CostaTTRica""",,[],,,,,1500,,,,10.0.0.13/31,10.0.0.12/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid9[FastEthernet0/1],,True,True,['10.0.0.40/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID27""",,[],,,,,1500,,,,10.0.0.40/31,10.0.0.40/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
nodeid9[FastEthernet1/0],,True,True,['10.0.0.42/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID46""",,[],,,,,1500,,,,10.0.0.42/31,10.0.0.42/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
panama[FastEthernet0/0],,True,True,['10.0.0.15/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To CostaTTRica""",,[],,,,,1500,,,,10.0.0.15/31,10.0.0.14/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
panama[FastEthernet0/1],,True,True,['10.0.0.18/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID27""",,[],,,,,1500,,,,10.0.0.18/31,10.0.0.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
panama[FastEthernet1/0],,True,True,['10.0.0.20/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID34""",,[],,,,,1500,,,,10.0.0.20/31,10.0.0.20/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
peermartinique_0[FastEthernet0/0],,True,True,['10.0.0.77/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Martinique""",,[],,,,,1500,,,,10.0.0.77/31,10.0.0.76/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
peermartinique_0[Loopback0],,True,True,['128.0.0.1/24'],,True,8000000000.0,,,[],[],['lo0'],"""For P_PeerMartinique_0""",,[],,,,,1500,,,,128.0.0.1/24,128.0.0.0/24,True,False,False,False,,False,NONE,DOT1Q,default,[],
puertottrico[FastEthernet0/0],,True,True,['10.0.0.27/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Curacao""",,[],,,,,1500,,,,10.0.0.27/31,10.0.0.26/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
puertottrico[FastEthernet0/1],,True,True,['10.0.0.149/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID50""",,[],,,,,1500,,,,10.0.0.149/31,10.0.0.148/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
puertottrico[FastEthernet1/0],,True,True,['10.0.0.155/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID56""",,[],,,,,1500,,,,10.0.0.155/31,10.0.0.154/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
puertottrico[FastEthernet1/1],,True,True,['10.0.0.147/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To StTTMartin""",,[],,,,,1500,,,,10.0.0.147/31,10.0.0.146/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stttcroix[FastEthernet0/0],,True,True,['10.0.0.81/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID22""",,[],,,,,1500,,,,10.0.0.81/31,10.0.0.80/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stttcroix[FastEthernet0/1],,True,True,['10.0.0.151/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID50""",,[],,,,,1500,,,,10.0.0.151/31,10.0.0.150/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stttcroix[FastEthernet1/0],,True,True,['10.0.0.39/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NodeID8""",,[],,,,,1500,,,,10.0.0.39/31,10.0.0.38/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
"""stttkittstt&ttnevis""[FastEthernet0/0]",,True,True,['10.0.0.67/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Antigua""",,[],,,,,1500,,,,10.0.0.67/31,10.0.0.66/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
"""stttkittstt&ttnevis""[FastEthernet0/1]",,True,True,['10.0.0.73/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Dominica""",,[],,,,,1500,,,,10.0.0.73/31,10.0.0.72/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
"""stttkittstt&ttnevis""[FastEthernet1/0]",,True,True,['10.0.0.144/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To StTTMartin""",,[],,,,,1500,,,,10.0.0.144/31,10.0.0.144/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stttmartin[FastEthernet0/0],,True,True,['10.0.0.35/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID8""",,[],,,,,1500,,,,10.0.0.35/31,10.0.0.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stttmartin[FastEthernet0/1],,True,True,['10.0.0.146/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To PuertoTTRico""",,[],,,,,1500,,,,10.0.0.146/31,10.0.0.146/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stttmartin[FastEthernet1/0],,True,True,['10.0.0.145/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To StTTKittsTT&TTNevis""",,[],,,,,1500,,,,10.0.0.145/31,10.0.0.144/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stttvincent[FastEthernet0/0],,True,True,['10.0.0.31/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Curacao""",,[],,,,,1500,,,,10.0.0.31/31,10.0.0.30/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stttvincent[FastEthernet0/1],,True,True,['10.0.0.44/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To TrinidadTTandTTTobago""",,[],,,,,1500,,,,10.0.0.44/31,10.0.0.44/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
suriname[FastEthernet0/0],,True,True,['10.0.0.119/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID35""",,[],,,,,1500,,,,10.0.0.119/31,10.0.0.118/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
trinidadttandtttobago[FastEthernet0/0],,True,True,['10.0.0.87/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Grenada""",,[],,,,,1500,,,,10.0.0.87/31,10.0.0.86/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
trinidadttandtttobago[FastEthernet0/1],,True,True,['10.0.0.123/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID35""",,[],,,,,1500,,,,10.0.0.123/31,10.0.0.122/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
trinidadttandtttobago[FastEthernet1/0],,True,True,['10.0.0.45/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To StTTVincent""",,[],,,,,1500,,,,10.0.0.45/31,10.0.0.44/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
turksttandttcaicos[FastEthernet0/0],,True,True,['10.0.0.60/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To DominicanTTRepublic""",,[],,,,,1500,,,,10.0.0.60/31,10.0.0.60/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
turksttandttcaicos[FastEthernet0/1],,True,True,['10.0.0.58/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID17""",,[],,,,,1500,,,,10.0.0.58/31,10.0.0.58/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
usa[FastEthernet0/0],,True,True,['10.0.0.115/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID33""",,[],,,,,1500,,,,10.0.0.115/31,10.0.0.114/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
usa[FastEthernet0/1],,True,True,['10.0.0.129/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID38""",,[],,,,,1500,,,,10.0.0.129/31,10.0.0.128/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
venezuela[FastEthernet0/0],,True,True,['10.0.0.22/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Curacao""",,[],,,,,1500,,,,10.0.0.22/31,10.0.0.22/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
venezuela[FastEthernet0/1],,True,True,['10.0.0.24/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID7""",,[],,,,,1500,,,,10.0.0.24/31,10.0.0.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
